PK_CLIENTE,costumerkey,address_number,business_family,business_unit,city,costumer,costumer_address_1,costumer_address_2,costumer_address_3,costumer_address_4,costumer_type,country,division,division_name,line_of_business,phone,regional_sales_mgr,search_type,state,zip_code
54f1da379315a8d8e48fe13f70f66a2181f314ba6eab016b04c6e0199b6501d0,10009633,10009633,R3,1,Não informado,Dan Store,Não informado,Não informado,Não informado,Não informado,G2,UK,1,International,Não informado,816-455-8733,S16,C,Não informado,0
5510c6dff557c0e64f200dfb80d8e725d056b5018bd351b91eb9372bdde61c9a,10011093,0,R3,1,Não informado,EMC Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,M1,816-455-8733,S16,C,Não informado,0
55265dc156d8655a1f52678122c5a5e58ef02fff99463b4ff349a721f4af7d06,10026038,0,R3,1,Não informado,Velos Supermarket,Não informado,Não informado,Não informado,Não informado,G1,Não informado,1,International,M1,816-455-8733,S19,C,Não informado,0
5530b33485af6018cd56aa9926d2043034082d41d39c2a768adc81a6fb6c6b7d,10000456,10000456,R1,1,Edmonton,A&B Shop,8151 Wagner Road,Não informado,Não informado,Não informado,G3,CA,1,International,Não informado,816-455-8733,S2,C,AB,0
55634626f18f1fdcce72a5aa0a37db056e092a225285e8eb4a2cb0e208ffd15a,10022168,10022168,R1,1,Cass City,QualServe Shop,PO Box 113,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S11,C,MI,48726
55af73d943d4cd6c5d987bd07cff3413db8e0da71453d71e53f461eaecc80e2e,10011997,10011997,R3,1,Roanoke,Fibronics Shop,2177 Dale Avenue SE,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,VA,24013
55c177dd65877fb9443fcc6a4ceedc0103242fd814fa2e18f455e635863b22eb,10021459,10021459,O2,1,Olive Branch,Papyrus Shop,Memphis PDC #19,Attention   Accounts Payable,PO Box 786,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S12,C,MS,0
5675dcde51c3d3d30acb105e119ff25380667bc58659a588e331c56f049205fe,10000481,10000481,R2,1,Chicago,Abbott Shop,Box 5516,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S5,C,IL,60680
56b67570b664f81e7bc4f7b0707cb05a2f8b617bbd469268ca1021d60a0c5cde,10025051,10025051,R3,1,Anchorage,Taos Supermarket,1301 East 64th Avenue,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,AK,99518
56bc50d40f664a98cc30fb1be8343fa5c167e4a258188544483d56c981da2cc9,10013870,0,R3,1,Não informado,Greymac Trust Company,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S1,C,Não informado,0
56d53c78bc7891e1957338330814fa6b691072589a3dff8ab93f30da9aca3550,10024034,10024034,R3,1,Edmonton,Script Supermarket,16215 118th Avenue,Não informado,Não informado,Não informado,G3,CA,1,International,Não informado,816-455-8733,S5,C,AB,0
56f9ab3bb018a804178e136109456fc9a5ae316a1480318f808e046c415646ed,10021422,10021422,R1,1,Brea,PAP Supermarket,3251 East Imperial Highway,Distributor #1111190,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S4,C,CA,92621
5718940c15103727359d2bf70ab2cd2245d611b3a88c9926af4acedfdf3f5f71,10024262,10024262,R3,1,Oakland,Signature Shop,124 Hegenberger Loop,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,CA,94621
57c927789799846f4b50ec17d7199dac0f6f5a1c39b7031d28cf66d528f62e74,10025298,10025298,R3,1,Toronto,U. Supermarket,1111 Finch Avenue West,Unit #22,Não informado,Não informado,G3,CA,1,International,Não informado,816-455-8733,S17,C,ON,0
583ba8c364ac4b991e0ed691de9edcb07924337247d6211b46a99078d034b432,10021415,10021415,R3,1,Indianopolis,Pantech Supermarket,100 Gasoline Alley  Suite A,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,IN,46222
589855447cdb4a02b5295f26877e5189841aec09d39057a56faa0f4acd853f34,10023023,10023023,R1,1,Thief River Falls,Crew Superstore,600 South Brooks Avenue,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S20,C,MN,56701
58d776e5726f306457e4d7db5f38d7f1d062ad2da2e4d8ca4a42d9cb35dfb483,10023509,10023509,R3,1,Tampa,Safetynet Shop,513 West Waters Avenue,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,FL,33604
59d973f02f11317b27379ddd8b36fec758731d75442408ee2e0e36b0ac7fdb19,10021470,10021470,R3,1,Wrightsville,Papyrus Supermarket,815 Hellam Street,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,PA,17368
5a3fee9746eac739521ff75817cdccba9d4bf213ff8d345da3e13c6e6056a7a9,10025560,10025560,R3,1,Cramerton,Unisys Supermarket,125 Hampton Ct.,Não informado,Não informado,Não informado,G2,US,2,Domestic,M1,816-455-8733,S16,C,NC,28032
5a9279452eb39a41fc8b3c7074d7f6dbc71d222f0cbf4c0f11f7fa192b39fcfd,10016113,0,R2,1,Não informado,Hill Supermarket,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S5,C,Não informado,0
5ad55688522fee9905d0e29e374a49606430170c907fae2ce2e12cb86ca3ad89,10025242,10025242,O2,1,Seoul,Teamsolve Shop,Parts Division,140-2 Kye-Dong,Chongro-Ku,Não informado,G1,AU,1,International,Não informado,816-455-8733,S1,C,Não informado,0
5b4bf2d828eee75c8dc48b441618eeb53b982e8c6399ee4dd99631b4665e92d4,10021350,0,R3,1,Não informado,Panasonic Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S1,C,Não informado,0
5b5adf4f73918cef0ab758367c0ee48a81b1f2ba529dedee5334fdd1740e102f,10025213,0,R2,1,Não informado,Tatters Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S5,C,Não informado,0
5c237642e75a83a6c104c87438ca4f34f1ceee265883584f422cceaaf7a087ee,10011398,10011398,R3,1,Eugene,Ethyl Store,1942 W 11th Avenue,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,OR,0
5c5a586fb729e4b71f9b0bab13427596a32d6b05b539ea94dc972224f41ad663,10027340,10027340,R3,1,Salem,Zentrum Market,63 Bridge Street,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,MA,1970
5c7f25b03a06ae6b056708c5e4cc3ca64a0d23b97f27ee6268db5b61c583e04d,10027053,10027053,R3,1,Raleigh,YourFuture Shop,PO Box 68,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S9,C,IL,0
5c949d8b93505c66df6e9068826803720168429547b850bed4534d8ddf98c254,10010914,10010914,R3,1,Overland Park,Editor Shop,Attention  Accounts Payable Department,PO Box 12990,Não informado,Não informado,G2,US,2,Domestic,M1,816-455-8733,S16,C,KS,0
5cfd62e8880afac30f95b49dea665082093a9781060a0f6ced0019821bc1c73e,10008602,10008602,R3,1,Wells,Caprica Supermarket,209 Sanford Road (Route 109),Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,ME,4090
5e16a7af3f7481eec5383ee4f7f39ae755b6fc8e2ef9d555a26262fe915f37c9,10011600,0,R3,1,Não informado,FCS Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S5,C,Não informado,0
5e73f0b996a575babcf276897e28496fe7c33d872b9ea9095943c399f7a8d806,10000480,10000480,R2,1,Phoenix,Abbotsbury Shop,Attention: Accounts Payable,PO Box 21502,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S5,C,AZ,0
5e7f8f283bc13f47e6ca953000509527b732c18bad63d5af3b041fd222ea796a,10013052,0,R3,1,Não informado,GammaGraphX Store,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S16,C,Não informado,0
5e8643301daaa7b77108f732f3ea51a76ca7c847c6b50bb7f2e2afa98cf38b54,10025300,10025300,R3,1,West Sayville,U.S. Market,Attention: Paul Grady,105 Montauk Highway,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,NY,11796
5f55a754e076b7812df06c89811d0684c2bb10d31c8e3f05e58f66403e196fe8,10013538,0,R3,1,Não informado,GEAR Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S16,C,Não informado,0
5f6a1605e4c227eda02b0e9c2e2fc25ed7bee20a97fb9ff700a89b065bef2d02,10015824,10015824,R2,1,South Bend,Heurikon Shop,PO Box 7005,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S5,C,IN,0
61026b51b9182f0a118bd2b9861c1cac42238929672794e23818815d8d8afc13,10002244,10002244,O2,1,Statesville,ACS Market,Spicer Clark - Hurth Off Highway Div,1293 Glenway Drive,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S12,C,NC,28625
61137c5e4b46e0147516ad1fb3ba0465e99956155465d8eb71019e7480cc310f,10016047,10016047,R3,1,Nashville,High Store,975 Main Street,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,TN,37206
61852fb5ee4b0d017368994513e539c8881603eab1a1da58ded383aa6bdaf74d,10012907,0,R3,1,Não informado,Galaxy Store,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S16,C,Não informado,0
621ecaa3a37ff4ca4db2ec97b8c572f035959d9d0c25e8eb4135d4d172324607,10022201,10022201,R3,1,Carcas,Quantum Shop,Av Blandin Chacao,Não informado,Não informado,Não informado,G1,UK,1,International,M1,816-455-8733,S16,C,Não informado,0
62295768e828d24512a27fdcd2a4d22e68dbc95634d8ccf12330848a369b542d,10011360,0,R2,1,Não informado,Equitable Store,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S5,C,Não informado,0
62515a7e43aafe81255048864a52ce2a3093d796a3f28e453ce6e88233d8fd3c,10011734,10011734,R3,1,Atlanta,Felidae Enterprises,PO Box 19858 Station N,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,GA,0
635f037f4376ad18eeb82f427c7c02632819a444b0fa7e46904f8f2322d1ee2e,10015275,10015275,R3,1,Marshfield,Helios Shop,1601 East 29th Street,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,WI,54449
6369842c5fbe731615279d638b06e2cb1d531df9f0a1df8158b1193983a71fb8,10021800,0,R3,1,Não informado,Payton Supermarket,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S16,C,Não informado,0
63e22ada15e84ec3937253e02459e4d3599aba2093de469210372f506966bf82,10014495,10014495,R3,1,Clackamas,Harvard Supermarket,12900 SE Capps Road,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,OR,97015
64992607eca4cdc8c640cd06f2635cf8fc49513190fdf4a2dbe0d4db0395eb97,10025086,0,O2,1,Não informado,Tartanchase Shop,Não informado,Não informado,Não informado,Não informado,G1,Não informado,1,International,Não informado,816-455-8733,S1,C,Não informado,0
64d615d6fdcd8eb36c4a94eb5e3b3a5fcc7c89205443a6d1018ca3ea56748456,10002501,10002501,R3,1,Não informado,Action Supermarket,Não informado,Não informado,Não informado,Não informado,G1,UK,1,International,Não informado,816-455-8733,S19,C,Não informado,0
64e41cb65126d9a68ccbc95bf352b54806026adbdd3246b711f968f48937e077,10022678,10022678,R3,1,Richmond,Rave Supermarket,PO Box 24217,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,VA,23224
64f1e51814331663af368f1ef7465c5f1a904cca76f3c1080d5742c13433152f,10026606,10026606,O2,1,Dearborn,Xilinix Midstore,Central Accounting Service,PO Box 6005,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S12,C,MI,48121
65821f171e77e1420f902e021518ef09498c0ebb4817e3a0459fec9e30caaa8e,10018877,10018877,R3,1,Beirut,KAT Store,Dagher Plast Building 17,Baizoob Area,Não informado,Não informado,G1,AU,1,International,M1,816-455-8733,S17,C,Não informado,0
65a58fbfe7fce7c79b0ec1685d374a28ecd38298a11248d8ff84a27b1c6f55a5,10004207,0,R3,1,Não informado,Bell Store,Não informado,Não informado,Não informado,Não informado,G1,Não informado,1,International,M1,816-455-8733,S19,C,Não informado,0
668a2b1f59f19e3506af96709a45c170e4b6da73b8305c43048bf94a2cda18fa,10020927,10020927,R3,1,Sidney,Outbreak Shop,One Cabela Drive,Attention: Accounts Payable,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,NE,69160
66ca603262803b3a60100fba021e8d5989606a35688aac193780ba12349105c9,10020715,10020715,O2,1,Linares (Jaen),Old Store,Avda 10 De Mayo S/N,Não informado,Não informado,Não informado,G1,UK,1,International,Não informado,816-455-8733,S1,C,Não informado,23700
67543af79cdbbe6ecf868aa123cb7719c409e95026502e5c01aa6de73023ebf6,10026268,10026268,R2,1,Surrey,WarRoom Store,Unit 403 - 17665 - 66A Avenue,Não informado,Não informado,Não informado,G3,CA,1,International,Não informado,816-455-8733,S8,C,BC,0
6762e4728090b02e86682e155d4a53e89301ede1740d55784491b93c30a496d8,10008134,10008134,R3,1,Petersburg,Canter Shop,23308 Airpark Drive,Não informado,Não informado,Não informado,G2,US,2,Domestic,M1,816-455-8733,S16,C,VA,23803
67b15586c86f725d4680086547caff6e651947086f4f3a3c5708a5ad6971c9ce,10012128,0,R3,1,Não informado,Fifth Supermarket,Não informado,Não informado,Não informado,Não informado,G3,Não informado,1,International,Não informado,816-455-8733,S5,C,Não informado,0
6801c08d664e91f1068f27719b06053419a92f9452aac907d7f68fc46b6abd06,10000458,10000458,R3,1,Saginaw,A&R Market,PO Box 840,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S9,C,MI,48606
685f68cbcc6c05148647770ed513c1b4f6ca71e4f09aead2d455f06d8ba16da1,10020492,0,R3,1,Não informado,NBTel Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S16,C,Não informado,0
6888a44ab624c10168f10f170dc160030cf1973699a5d8379f5e5cc0a53364e0,10021641,0,R3,1,Não informado,Password Supermarket,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S4,C,Não informado,0
68f46f1a8a859dab97d51a0d8ffdc7312ca61e34e899f311daf66aea13f61be2,10022746,10022746,R3,1,A 5102 Anthering,Rdlabs Shop,Landstrasse 18,Não informado,Não informado,Não informado,G1,UK,1,International,M1,816-455-8733,S19,C,Não informado,0
6a053bceed9ffa90057f8ec54118612429103437cc54e40890ed0c91e24fe1ef,10019678,10019678,R3,1,Sacramento,Laker Market,3248 Auburn Boulevard,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,CA,95821
6b00a5ee9b521ce321b5898c7168e7fdbc6274de4b4dd8a474f74fcd99527176,10015267,10015267,R3,1,Sollinge Molle,Helfand Store,5750 Ringe,Não informado,Não informado,Não informado,G1,UK,1,International,M1,816-455-8733,S19,C,Não informado,0
6b14ef3d9b7ee3e705bbfae326f5ef3ee48a94bd533898330c8dbb68a1219d6e,10020868,0,R3,1,Não informado,One Market,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S1,C,Não informado,0
6b27d6ead516e1ab83f71fc8e6ea4e837f67954137155b41dc33b488417ec877,10005861,0,R3,1,Não informado,Big Supermarket,Não informado,Não informado,Não informado,Não informado,G1,Não informado,1,International,M1,816-455-8733,S19,C,Não informado,0
6b3537f4462c532b20682052ac4f1a681e1d45d480e632f69a1605e166a1c010,10023241,10023241,R1,1,North Little Rock,Revnet Market,7700 Counts Massie Road,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S11,C,AR,72113
6b5b99b899a5727d96c37387059d594a8ea9e39c387221edf98a9d9ca7313299,10020684,10020684,R3,1,Montgomery,Oklahoma Supermarket,5415 Lamco Drive,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,AL,36117
6ba62ddf21c602bd1047a8ff88438a313b13abc6561cb1f9aaa18204cd929b45,10005099,0,R3,1,Não informado,BF Supermarket,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S16,C,Não informado,0
6bf3ef45defba228a6abe4785c4d65a5c9e4e1e4e6dce0e3f9ba7d9836471ea5,10011732,10011732,R3,1,Não informado,Federated Supermarket,Não informado,Não informado,Não informado,Não informado,G2,UK,1,International,Não informado,816-455-8733,S16,C,Não informado,0
6d2b746265b247a01d51ec4e651188f73f0c54f18c84fcb491d5ac331c5c6166,10020445,10020445,R3,1,Rapid City,N.Graphics Shop,PO Box 80,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,SD,57709
6d4bdee9d543abc4844c12a9def3acaf6192cb6490e52ae8498f30042d46e7b2,10020192,10020192,R3,1,Sacramento,MATRIX Shop,3248 Auburn Boulevard,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,CA,95821
6da542de1e08bec9713ffafa1641993018c9f5f36f006ce9c04aea9506fff7a0,10025247,10025247,R2,1,Pittsburgh,Telesat Supermarket,390 Fountain Street,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S5,C,PA,15238
6db6a8df607d466d9ae85ddbbe1e71c5292279950f75e499ac7c457e157a489c,10001786,0,R3,1,Não informado,Acara Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S16,C,Não informado,0
6e5913ea88cb7acc96a5ca33ddf2c8c8e4334afa424fbc1488d55c8c3cd810d1,10019913,10019913,R3,1,Calgary,Livezone Supermarket,10901 Macleod Trail South,Não informado,Não informado,Não informado,G3,CA,1,International,Não informado,816-455-8733,S17,C,AB,0
6e8b23a8ccaa7f1bf41ac953300770bc51919f81d0324ca232236ef57e023686,10007355,10007355,R3,1,Amarillo,CAF Market,3601 Amarillo Boulevard East,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,TX,79107
6eaffddd4bd96b8e019d83a52a41f4d9a0a2126f169dbb635bd0c972c85fc80d,10009656,10009656,R3,1,Trinity Center,DCS Market,PO Box 450,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,CA,96091
6f793e750fd8cd4fda8c05c07682eb0d1559b4a37f7fe6917cc6c64f9d8f44b7,10009643,10009643,R3,1,Flint,David Store,4103 Holiday Drive,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S9,C,MI,48507
6f8fc814a9ec801857149e684edbd3f9e7edfdf64261b2bca57af9cabfdf8343,10010698,10010698,R3,1,Gardena,Earth Shop,17010 S Main Street,PO Box 88,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,CA,90248
6fa60e92c67d5b01dde5d5306e56a025b1ac2d2ec247686912109790cdc0e33b,10013472,10013472,R3,1,Indianapolis,GE Market,3343 Shelby Street,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S9,C,IN,46227
701d4d2a9485f638d01665682941b5cc892ce67bd89119ae9706147607bc262e,10026081,10026081,O2,1,Bremen,Ventana Maxistore,Weser Ems Strasse 2-4,Não informado,Não informado,Não informado,G1,UK,1,International,Não informado,816-455-8733,S1,C,Não informado,0
709601b30fb23e62ed861359a37a192e95be355b356d669b2b11973c47c1c81e,10013332,0,R3,1,Não informado,GateMaster Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S16,C,Não informado,0
70fbe9b5490ee7df57f21a9392bc11eb440f54ee1566580648d386421617d51f,10017072,10017072,R3,1,Chicago,Iconation Shop,4200 S Morgan Street,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S9,C,IL,60609
719f11314337ea572e8791437273a1a62322a9b96b61dd420e1939db85514840,10018890,10018890,R3,1,St. Cloud,Kazinformcom Shop,18 North East 7th Avenue,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,MN,56304
7295477bbc40f1269d0bba13deec14d589a7c124f509692f8aa918a5f54b4b9f,10023212,10023212,R3,1,Medford,Reuters Supermarket,c/o Tom's Bronco Parts,2294 Sage Road,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,OR,97501
72ac91b26653d218992c4267360d169ec9a602912db4eac38f45ebf42eb994b0,10004256,10004256,R3,1,Portland,Benedict Shop,PO Box 20505,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,OR,97294
72ce3e2eb97c1f95c92aade0a2b47b1d66544709c934bb6f2e1fa4baa00f1f9d,10020639,10020639,R2,1,Tulsa,NECX Market,PO Box 3445,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S5,C,OK,0
7306cd091ec42dcdaaf1521b0db4affbdf1180898f14ef6a9f2e806bea482e4c,10026843,10026843,R3,1,Tulare,XVT Shop,100 East Inyo,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,CA,93274
73411d0cd4c560f1a2f5ea0abd5ce8656b8460d3029fd7b575d1eab0c3bcb785,10010832,0,R2,1,Não informado,?change Store,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S11,C,Não informado,0
73891076adcd5db42d3b64bb59bd2aaad9598175f810e56d20172be3a2d1116d,10005236,0,R3,1,Não informado,BH Supermarket,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S16,C,Não informado,0
73ad405c234a08d4890afa7edaf97d971e49783e070460e465106571fb49980b,10009679,10009679,R3,1,Meridian,Debenhams Supermarket,2400 Highway 19N,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,MS,39307
73b04d022897aaa7f9a49504e1fe0f33a2f4a265fd1b76f318f2173f083eaa40,10025288,10025288,R3,1,Furstentum,Transylvania Supermarket,Kirchstrasse 39,FL 9490 Vaduz,Não informado,Não informado,G1,AU,1,International,M1,816-455-8733,S19,C,Não informado,0
74cb62d48ee2de4d2e619be6ae77e9d887cfadb3c338d22cc0230bfc588f9d57,10000462,10000462,R3,1,Hazelwood,a2i Shop,6311 North Lindbergh Boulevard,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,MO,63042
7530b67ba62420f0bf6d7049e425e37be8952867e65e27d9f241b41d968d72b4,10021962,10021962,R3,1,Hodgdon,Pinnacle Shop,99 Calais Road,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S14,C,ME,4730
75a09013d915bb20a7eccc1b8d817b0b53371bd9d4c0f75ea8f679b571b4920b,10025608,0,R3,1,Não informado,Universal Supermarket,Não informado,Não informado,Não informado,Não informado,G3,Não informado,1,International,Não informado,816-455-8733,S8,C,Não informado,0
75f0f75cbbbe386ce18f1f5f93db74cc10c794d5e3ece24967c3bbdcb458c209,10021015,0,R3,1,Não informado,Owl's Supermarket,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S1,C,Não informado,0
76279755ec7029efa5de089cd09ecbde8004fcfbb0eb76f5b7e3396739bbc082,10024009,10024009,R2,1,Tulsa,Scottish Supermarket,PO Box 582510,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S2,C,OK,0
76503602daf22c85947eb5cca0015055476e1ff2d264a74db2f6fccd2ef642ea,10025515,10025515,R1,1,Jackson,UniPress Shop,3650 Bay Street,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S20,C,MS,39213
7678503e916c5f4fe0128fe051df55c39dcfaf49a1fefc3d64a75ebcf639b9e1,10017314,10017314,R3,1,El Paso,Idyllwild Shop,8901 Montana Avenue,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S14,C,TX,79925
76c0ab67162a0b3431e357bb5586a77f8a3c3eb8cb354d59c54ca83b1f777fdf,10010855,0,R3,1,Não informado,ECI Supermarket,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S16,C,Não informado,0
779e22a670c35fb94427045f3b6ceed38bc1c62fcbf2b8c4b1766ff022debf07,10005688,0,R3,1,Não informado,Bien Supermarket,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S9,C,Não informado,0
77e174a4d8668bd3ae5da54c07cd94bcc80e3df92881ae93ac89047750c7536c,10023510,10023510,R3,1,Ham Lake,Sage Shop,15625 Highway North East,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,MN,55304
795ebfb92edc04686f5d18b57557335f43cffe4e808bc1ba3c3ef849e1c6acfa,10020907,10020907,R3,1,Não informado,Onebox Shop,Não informado,Não informado,Não informado,Não informado,G1,UK,1,International,Não informado,816-455-8733,S16,C,Não informado,0
7967c2149b533ade1f1d57f1c8197b3dbf53d74e47d536610b9cc87d515f8a2e,10006977,0,R3,1,Não informado,Brazilian Supermarket,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S16,C,Não informado,0
79b710f0fd7b7ce61bc79b56cdfdb071ed4c369aceb7bec87c7197e7a12a95cd,10024942,0,R3,1,Não informado,Tag Supermarket,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S1,C,Não informado,0
79e78efb4f7a1a586b4543d077191fc9809b0f75c85e5963c0ec5ea6b4015ff3,10018352,0,R3,1,Não informado,Johnson Store,Não informado,Não informado,Não informado,Não informado,G3,Não informado,1,International,Não informado,816-455-8733,S5,C,Não informado,0
7a089b81d03f4a86e0aa48dc3a5fae83cb02d0a83529b6f0daf368cfff02e585,10026334,0,R3,1,Não informado,Wayne's Market,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S16,C,Não informado,0
7a1bcb117983569d11780b2fc695cb774bb6de8a91a444d1dee2db8893a5a5e1,10002153,0,R2,1,Não informado,Ace Market,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S5,C,Não informado,0
7b2aff47d6212d93aa32d29ef2b8be7d2a4bc44e56f9baf3839ebcebee395f82,10010881,0,R1,1,Não informado,Ed Store,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S11,C,Não informado,0
7b7b8fd05e5cba7292a1ebbf3d6ba035456bc0c00df808d93040bffe6c11e352,10016564,10016564,R3,1,Traverse City,Home Market,PO Box 2338,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,MI,49685
7b8f82c943eb2bd61aba19583cbf85acc0f46bd83a019b5d063b4dbf27624cc4,10000601,10000601,R2,1,Creedmoor,Radio Market,1550 Aereli Avenue,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S5,C,NC,27522
7b9f7ff6746ae8a89d852677c5e363144e8552dcf92120d369d1f88b37807697,10022755,10022755,R3,1,Johannesburg,Real Supermarket,PO Box 86222,City Deep 2049,Não informado,Não informado,G1,AU,1,International,M1,816-455-8733,S19,C,Não informado,0
